duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
172240,FALSE,2002,53,0.718,0.69,10,-4.382,0,0.265,0.106,0,0.271,0.774,93.401,"hip hop, pop, R&B"
244466,FALSE,2019,40,0.583,0.643,9,-7.486,0,0.355,0.171,0,0.0395,0.7,195.685,pop
216880,NA,2000,83,0.556,0.864,3,-5.87,0,0.0584,0.00958,0,0.209,0.4,105.143,"rock, metal"
213973,FALSE,2002,66,0.607,0.923,1,-6.777,1,0.0948,0.0193,1.1e-6,0.0924,0.868,184.819,set()
275026,FALSE,2019,0,0.641,0.72,5,-5.209,1,0.0336,0.0688,0.00286,0.193,0.418,92.988,"hip hop, pop, R&B"
204400,FALSE,2002,54,0.705,0.717,4,-4.944,0,0.125,0.00369,0.461,0.0701,0.554,97.036,"pop, Dance/Electronic"
236426,FALSE,2002,59,0.74,0.845,6,-3.802,0,0.0338,0.00287,6.23e-6,0.115,0.749,126.607,"pop, R&B"
200426,FALSE,2003,60,0.622,0.876,8,-7.779,1,0.0728,0.00107,1.83e-6,0.292,0.537,142.017,"rock, metal"
253200,FALSE,2002,43,0.686,0.698,5,-2.942,0,0.223,0.263,0,0.39,0.748,93.118,"hip hop, pop, R&B"
200480,FALSE,2003,66,0.427,0.843,4,-4.54,1,0.0364,0.00216,0,0.179,0.304,147.387,metal
198600,FALSE,2001,61,0.682,0.894,0,-1.73,0,0.0727,0.0381,0,0.416,0.845,95.992,pop
234116,FALSE,2013,46,0.527,0.933,6,-6.277,0,0.0382,0.00112,0.0362,0.425,0.493,144.043,"pop, Dance/Electronic"
289373,TRUE,2001,49,0.969,0.701,1,-7.503,1,0.156,0.14,0.00161,0.201,0.905,121.392,"hip hop, pop, R&B"
230346,FALSE,2002,42,0.646,0.638,11,-5.803,1,0.0787,0.0556,0.0014,0.182,0.74,86.994,"hip hop, pop, R&B"
248933,FALSE,2002,52,0.611,0.654,10,-4.823,0,0.139,0.372,0.00432,0.0926,0.609,105.922,"hip hop, pop, R&B"
207186,FALSE,2002,60,0.683,0.722,8,-4.039,0,0.0358,0.0243,4.2e-5,0.35,0.854,95.012,pop
238600,TRUE,2001,55,0.697,0.793,6,-4.699,0,0.323,0.0844,0,0.0619,0.56,89.767,"hip hop, pop"
259773,FALSE,2001,59,0.574,0.691,6,-5.103,1,0.035,0.0826,1.65e-5,0.149,0.195,91.969,pop
208449,FALSE,2013,47,0.486,0.904,2,-6.642,1,0.0364,7.48e-4,0.0984,0.187,0.118,143.048,"pop, Dance/Electronic"
239266,TRUE,2002,58,0.723,0.84,1,-3.523,0,0.0608,0.0619,0,0.0945,0.827,94.332,"hip hop, pop, R&B"
272293,TRUE,2002,59,0.777,0.751,1,-5.692,1,0.133,0.245,0,0.1,0.191,177.894,"hip hop, pop"
222560,TRUE,2015,59,0.859,0.625,9,-4.234,0,0.13,0.0296,0,0.0537,0.71,102.072,"pop, R&B"
237800,TRUE,2002,64,0.66,0.536,10,-8.786,0,0.29,0.233,0.00669,0.111,0.775,159.963,"hip hop, pop, R&B"
207866,FALSE,2000,55,0.761,0.662,6,-7.645,0,0.0548,0.292,6.19e-5,0.0956,0.631,120.043,"pop, Dance/Electronic"
228240,TRUE,2002,75,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,"hip hop, pop, R&B"
227866,FALSE,2003,53,0.7,0.72,1,-6.061,1,0.0261,0.285,0,0.0845,0.654,106.986,pop
298853,FALSE,2002,68,0.64,0.889,2,-3.073,1,0.322,0.107,0,0.339,0.436,99.931,pop
223293,FALSE,2002,49,0.855,0.681,2,-4.955,1,0.0688,0.0881,3.7e-6,0.0592,0.908,99.699,"hip hop, pop, R&B"
195866,FALSE,2002,45,0.517,0.919,5,-3.451,1,0.0925,0.0996,1.81e-6,0.557,0.387,91.868,"pop, R&B"
432146,FALSE,2002,48,0.786,0.853,9,-8.274,0,0.0688,0.0499,0.0872,0.35,0.309,126.99,Dance/Electronic
267093,NA,2001,73,0.835,0.707,8,-5.074,1,0.0598,0.0219,2.19e-5,0.108,0.919,93.955,"hip hop, pop"
237359,FALSE,2019,43,0.786,0.614,5,-6.554,0,0.0574,0.00616,0,0.049,0.742,103.887,pop
242586,FALSE,2001,26,0.771,0.665,8,-3.954,1,0.035,0.0135,0.0123,0.0903,0.844,115.142,"rock, pop"
287000,FALSE,2002,2,0.668,0.806,6,-3.9,1,0.239,0.232,0,0.18,0.721,95.022,"hip hop, pop, R&B"
269000,FALSE,2002,80,0.618,0.938,9,-3.442,1,0.0456,0.0179,0,0.167,0.875,91.455,rock
254493,FALSE,2002,58,0.412,0.77,11,-6.057,0,0.18,0.462,1.5e-6,0.0485,0.418,101.955,"pop, R&B"
228000,TRUE,2002,59,0.778,0.761,2,-5.529,1,0.0525,0.141,4.61e-5,0.0441,0.923,107.288,"hip hop, pop"
267160,FALSE,2001,53,0.489,0.757,11,-4.062,0,0.0926,0.00981,0,0.234,0.567,168.004,"hip hop, pop, R&B"
318213,TRUE,2002,47,0.64,0.59,7,-7.442,1,0.32,0.252,0,0.665,0.519,83.133,pop
238266,FALSE,2001,55,0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994,"pop, Dance/Electronic"
264653,TRUE,2002,58,0.791,0.863,3,-6.118,0,0.151,0.317,1.13e-6,0.27,0.742,97.035,"hip hop, pop"
233666,FALSE,2003,35,0.368,0.426,10,-8.049,1,0.0277,0.255,5.39e-6,0.108,0.208,106.52,pop
268800,FALSE,2005,63,0.66,0.707,6,-5.758,1,0.208,0.397,0,0.211,0.761,89.279,"hip hop, pop"
201480,FALSE,2001,45,0.783,0.726,7,-8.718,1,0.106,0.0903,2.53e-6,0.363,0.784,148.062,pop
207040,FALSE,2001,24,0.705,0.872,11,-3.557,0,0.125,0.0602,0,0.228,0.746,93.63,"rock, pop"
265706,TRUE,2002,55,0.567,0.58,4,-5.757,0,0.223,0.0084,5.37e-6,0.0342,0.46,157.596,"hip hop, pop, R&B"
230013,FALSE,2002,62,0.734,0.848,1,-5.285,0,0.0309,0.00312,1.16e-5,0.313,0.863,117.31,"pop, Dance/Electronic"
283626,FALSE,2002,62,0.853,0.811,6,-4.927,0,0.0646,0.0439,3.07e-4,0.0703,0.9,114.964,pop
276373,FALSE,2001,32,0.412,0.667,6,-6.997,1,0.229,0.195,0,0.305,0.533,68.942,"pop, R&B"
206466,FALSE,2001,53,0.519,0.874,5,-5.122,1,0.034,0.0524,0,0.243,0.572,96.072,pop
297840,TRUE,2002,71,0.908,0.758,9,-4.753,0,0.174,0.0687,0,0.0783,0.87,148.015,hip hop
262226,TRUE,2002,61,0.727,0.515,2,-6.553,0,0.0289,0.241,3.74e-6,0.124,0.695,89.488,"hip hop, pop, R&B"
251280,FALSE,2003,54,0.542,0.589,8,-6.813,1,0.0284,0.246,0,0.188,0.336,133.838,pop
192533,FALSE,2001,68,0.802,0.903,11,-3.267,0,0.046,0.0011,0,0.173,0.96,128.93,pop
303333,NA,2001,52,0.652,0.41,4,-8.323,0,0.158,0.333,0,0.064,0.495,75.09,"pop, R&B"
161240,FALSE,2002,56,0.838,0.764,7,-5.076,0,0.0586,0.0862,1.22e-4,0.0906,0.924,133.592,pop
307879,FALSE,2002,79,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,"rock, pop"
263226,TRUE,2002,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,"hip hop, pop, R&B"
214306,FALSE,2002,60,0.555,0.496,10,-6.136,1,0.028,0.333,0,0.0956,0.27,79.01,"pop, rock"
335613,TRUE,2002,64,0.675,0.607,11,-3.538,1,0.162,0.0302,8.97e-6,0.339,0.56,177.928,"hip hop, pop"
294600,FALSE,2001,69,0.32,0.88,2,-6.035,1,0.0504,1.01e-4,4.31e-6,0.076,0.257,146.349,"pop, rock, metal"
245133,TRUE,2001,73,0.839,0.706,5,-6.104,0,0.199,0.208,0,0.242,0.839,96.673,"hip hop, pop, R&B"
227386,TRUE,2002,70,0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,"hip hop, pop, R&B"
204000,FALSE,2002,75,0.487,0.9,0,-4.417,1,0.0482,6.79e-5,0,0.358,0.484,149.937,pop
233600,FALSE,2002,63,0.571,0.953,8,-5.601,1,0.0548,0.0011,6.06e-4,0.226,0.601,137.965,pop
231066,FALSE,2001,58,0.534,0.543,3,-6.857,1,0.0245,0.579,0,0.112,0.418,78.996,pop
204706,TRUE,2002,67,0.754,0.767,6,-5.586,1,0.145,0.0216,0,0.172,0.828,83.014,"hip hop, pop"
216933,FALSE,2002,73,0.451,0.97,0,-4.938,1,0.107,0.0264,0.00355,0.102,0.198,122.444,rock
211506,FALSE,2002,60,0.597,0.97,4,-5.972,0,0.0502,3.85e-4,0.205,0.133,0.717,114.999,"rock, easy listening"
206093,FALSE,2002,65,0.783,0.649,7,-4.127,1,0.0322,0.0209,0.00482,0.067,0.665,103.997,pop
253600,FALSE,2001,50,0.745,0.807,0,-5.191,0,0.0884,0.0887,1.49e-5,0.0283,0.858,93.967,pop
170493,FALSE,2001,64,0.654,0.515,0,-12.185,1,0.0261,0.429,5.62e-6,0.174,0.677,106.191,"pop, rock"
269400,FALSE,2002,57,0.513,0.82,7,-5.428,1,0.0299,0.00192,2.83e-6,0.504,0.52,99.952,"pop, Folk/Acoustic"
269400,TRUE,2001,59,0.793,0.568,1,-4.958,1,0.0459,0.0478,3.57e-5,0.0304,0.806,100.005,"hip hop, pop, R&B"
242000,FALSE,2015,47,0.38,0.725,2,-6.094,1,0.0365,0.00571,1.5e-4,0.3,0.202,130.581,"pop, rock, metal"
238173,FALSE,2002,56,0.338,0.685,1,-5.178,1,0.0322,5.2e-4,5.12e-4,0.109,0.221,102.192,"pop, rock"
216760,TRUE,2001,70,0.58,0.748,4,-5.433,1,0.0323,0.00935,0,0.753,0.584,109.781,"rock, metal"
296586,TRUE,2001,60,0.921,0.668,7,-8.73,1,0.235,0.0949,0,0.592,0.892,131.059,"hip hop, pop"
188693,FALSE,2012,40,0.661,0.746,4,-5.153,1,0.042,0.109,0,0.325,0.502,144.188,set()
268693,FALSE,2001,40,0.443,0.769,2,-5.529,1,0.0312,0.00138,0,0.0677,0.17,147.973,"rock, pop, metal"
217680,FALSE,2001,60,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,"pop, Folk/Acoustic"
257026,FALSE,2002,58,0.688,0.538,10,-7.608,1,0.0292,0.504,0,0.111,0.27,119.998,pop
208626,FALSE,2001,56,0.776,0.844,11,-5.305,1,0.0297,0.0277,2.44e-4,0.135,0.868,125.972,"pop, latin"
303920,FALSE,2001,64,0.432,0.936,3,-4.537,0,0.0562,0.00691,0,0.14,0.499,157.469,"rock, metal"
226680,FALSE,2002,72,0.424,0.588,9,-5.455,1,0.0278,0.0553,4.95e-6,0.298,0.193,144.636,"rock, pop"
295346,TRUE,2001,51,0.814,0.852,2,-6.176,1,0.401,0.0958,1.32e-6,0.0288,0.717,184.682,"hip hop, pop"
210693,FALSE,2001,60,0.624,0.85,0,-4.754,0,0.0756,0.00234,0,0.0621,0.615,98.525,pop
193466,TRUE,2003,81,0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,"hip hop, pop"
211666,FALSE,2002,74,0.735,0.824,10,-4.143,0,0.036,0.615,0,0.158,0.726,100.202,"hip hop, pop"
322226,TRUE,2004,77,0.686,0.735,2,-4.616,1,0.264,0.00921,6.6e-4,0.342,0.0596,171.355,hip hop
236133,FALSE,2003,76,0.646,0.77,2,-6.596,0,0.226,0.00249,0,0.0715,0.681,99.165,"pop, R&B"
225426,FALSE,2003,50,0.669,0.873,8,-4.315,1,0.0494,0.00204,0,0.137,0.827,88.029,"rock, pop"
272533,FALSE,2003,68,0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,94.059,"hip hop, pop"
187840,FALSE,2002,70,0.845,0.768,6,-5.448,1,0.188,0.00733,5.04e-6,0.0575,0.96,100,"hip hop, pop, R&B"
296186,FALSE,2003,56,0.81,0.714,2,-3.966,1,0.243,0.0637,0,0.237,0.561,112.968,"hip hop, pop"
285570,FALSE,2003,66,0.793,0.698,11,-3.626,1,0.104,0.163,0.145,0.0745,0.339,130.017,"pop, Dance/Electronic"
324306,TRUE,2002,68,0.648,0.759,6,-4.315,1,0.306,0.0142,0,0.648,0.518,85.996,"hip hop, pop"
244666,FALSE,2003,61,0.778,0.879,8,-4.951,0,0.0371,0.399,0.792,0.15,0.942,98.077,"World/Traditional, hip hop"
238840,FALSE,2004,59,0.734,0.668,0,-3.935,0,0.0349,0.0526,0,0.0925,0.651,99.971,"pop, Dance/Electronic"
205560,TRUE,2002,71,0.759,0.678,9,-5.148,0,0.314,0.23,0,0.15,0.327,89.64,hip hop
249480,TRUE,2003,76,0.712,0.772,10,-3.024,0,0.346,0.0521,4.35e-6,0.0368,0.848,84.722,"hip hop, pop"
215480,FALSE,2003,69,0.801,0.645,1,-6.93,1,0.0356,0.0457,0,0.0357,0.824,110.01,pop
162600,FALSE,2003,72,0.554,0.978,4,-3.554,1,0.131,0.111,0,0.0731,0.594,135.095,"rock, metal"
217586,TRUE,2007,70,0.761,0.899,10,-3.09,0,0.183,0.0135,0,0.0719,0.673,95.027,"hip hop, pop"
235893,FALSE,2003,79,0.331,0.943,4,-3.188,0,0.0698,0.00721,2.06e-6,0.242,0.296,94.612,metal
218173,FALSE,2003,57,0.785,0.933,6,-4.629,0,0.0309,0.0303,0,0.137,0.962,125.011,"pop, R&B"
287226,FALSE,2002,59,0.405,0.589,6,-7.51,0,0.0586,0.252,0,0.661,0.808,83.373,"hip hop, pop, R&B"
231480,FALSE,2003,72,0.498,0.83,6,-5.157,0,0.0421,0.00461,0,0.139,0.453,89.342,"rock, metal"
324600,FALSE,2002,47,0.78,0.604,1,-8.019,1,0.0396,0.022,0,0.194,0.12,101.043,"hip hop, pop"
282773,FALSE,2003,62,0.835,0.68,1,-6.02,0,0.21,0.1,0,0.049,0.889,95.508,"hip hop, pop, R&B"
239026,FALSE,2003,73,0.662,0.748,5,-3.041,0,0.268,0.688,8.43e-6,0.0841,0.535,82.331,"hip hop, pop, R&B, latin"
245240,FALSE,2002,36,0.602,0.34,10,-9.867,1,0.0375,0.618,0,0.234,0.511,109.598,"hip hop, pop, R&B"
223773,FALSE,2003,59,0.804,0.836,6,-6.635,0,0.089,0.32,0,0.213,0.85,120.046,pop
210066,FALSE,2004,57,0.564,0.6,7,-6.814,0,0.0305,0.183,2.19e-6,0.38,0.442,78.955,pop
248546,NA,2003,54,0.581,0.747,7,-6.682,1,0.0283,0.0365,1.69e-6,0.193,0.514,146.301,pop
267266,NA,2002,76,0.892,0.714,4,-6.055,0,0.141,0.201,2.34e-4,0.0521,0.817,100.972,pop
231920,FALSE,2003,3,0.741,0.469,4,-7.627,0,0.0805,0.00601,0.447,0.306,0.313,123.904,"rock, blues"
298600,TRUE,2003,54,0.772,0.724,6,-5.799,0,0.307,0.0149,0,0.355,0.518,84.038,"hip hop, pop"
244826,FALSE,2003,63,0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-6,0.221,0.791,91.025,"pop, R&B"
359973,TRUE,2019,47,0.849,0.498,2,-7.872,1,0.272,0.116,4.49e-5,0.268,0.502,92.98,"hip hop, pop, R&B"
255266,FALSE,2002,61,0.859,0.658,8,-4.481,1,0.192,0.0326,0.00181,0.0651,0.538,98.989,pop
207466,FALSE,2003,68,0.455,0.858,11,-5.659,0,0.0391,6.16e-4,2.47e-4,0.226,0.597,163.118,"rock, metal"
222400,FALSE,2003,48,0.6,0.736,7,-6.228,1,0.0329,0.325,0,0.137,0.848,158.108,pop
297960,FALSE,2003,50,0.606,0.699,8,-3.103,0,0.0337,0.343,1.89e-6,0.0757,0.509,83.701,"hip hop, pop, R&B"
285569,TRUE,2002,72,0.492,0.896,4,-5.819,0,0.117,1.72e-4,2.78e-6,0.189,0.534,184.981,"rock, metal"
199040,FALSE,2008,58,0.791,0.733,5,-5.123,0,0.029,0.00189,0.201,0.0859,0.917,105.987,"rock, R&B, Folk/Acoustic, pop"
184906,FALSE,2003,61,0.811,0.657,6,-6.197,1,0.362,0.0391,0.712,0.0798,0.777,199.958,"pop, R&B"
221426,FALSE,2003,58,0.568,0.867,11,-5.861,1,0.0365,0.00344,4.67e-5,0.328,0.88,163.944,"pop, Dance/Electronic"
293666,FALSE,2016,52,0.527,0.808,1,-4.749,1,0.295,0.176,0,0.169,0.907,87.025,"hip hop, pop, R&B"
212413,NA,2003,57,0.883,0.887,1,-4.92,1,0.116,0.0111,0.63,0.0367,0.648,124.814,Dance/Electronic
164506,TRUE,2009,49,0.649,0.713,7,-6.488,1,0.295,7.87e-4,0,0.318,0.629,101.129,hip hop
269973,FALSE,2003,70,0.595,0.489,7,-6.66,1,0.0271,0.497,0,0.119,0.0902,120.315,metal
237693,FALSE,2003,58,0.586,0.705,1,-4.904,0,0.0287,0.0485,0,0.15,0.459,98.014,"pop, R&B"
219400,TRUE,2003,57,0.802,0.863,1,-3.552,1,0.2,0.0199,0,0.141,0.873,81.008,"hip hop, pop"
236506,TRUE,2003,67,0.894,0.404,9,-5.913,0,0.13,0.453,1.57e-6,0.0801,0.759,102.009,"hip hop, pop"
250746,NA,2003,69,0.866,0.749,2,-3.977,1,0.253,0.15,0,0.0614,0.891,92.074,"hip hop, pop, R&B"
339546,TRUE,2002,71,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-6,0.0426,0.185,163.961,hip hop
234800,TRUE,2003,48,0.853,0.752,1,-8.831,1,0.339,0.178,4.65e-6,0.0553,0.935,104.946,"hip hop, pop, R&B"
209533,FALSE,2003,48,0.831,0.695,4,-6.491,1,0.109,0.194,1.24e-5,0.309,0.722,132.817,"pop, R&B"
224440,TRUE,2003,72,0.646,0.813,6,-3.846,0,0.299,0.349,9.37e-5,0.0427,0.895,92.729,"hip hop, pop"
304000,TRUE,2002,61,0.784,0.459,4,-9.74,0,0.317,0.0847,0,0.079,0.618,164.062,"hip hop, pop, R&B"
234893,TRUE,2002,57,0.707,0.538,0,-5.264,1,0.505,0.362,0,0.317,0.439,121.732,"hip hop, pop, R&B"
220360,FALSE,2003,60,0.658,0.826,8,-6.031,1,0.0346,0.00189,0.00275,0.0492,0.795,134.465,"pop, Dance/Electronic"
201920,FALSE,2003,59,0.553,0.775,1,-10.284,0,0.043,0.212,0,0.0728,0.51,139.993,"pop, Dance/Electronic"
245960,FALSE,2002,67,0.435,0.92,4,-1.357,0,0.201,0.235,3.53e-4,0.552,0.45,188.899,pop
245293,FALSE,2003,49,0.655,0.433,5,-7.577,0,0.0348,0.444,0,0.221,0.199,130.127,"hip hop, pop, R&B"
299146,TRUE,2005,67,0.893,0.74,11,-4.936,0,0.132,0.299,0,0.0881,0.963,101.025,"hip hop, pop"
268373,FALSE,2002,57,0.747,0.398,5,-12.932,0,0.0743,0.211,1.42e-6,0.113,0.428,117.901,"hip hop, pop, R&B"
243306,TRUE,2003,59,0.691,0.541,1,-5.873,1,0.0776,0.508,0,0.0753,0.319,127.683,"hip hop, pop, R&B"
214600,FALSE,2003,0,0.66,0.698,11,-4.722,0,0.0302,1.92e-5,0.166,0.0517,0.511,123.005,rock
208386,FALSE,2003,38,0.85,0.862,2,-3.587,1,0.138,0.0733,0.00144,0.0936,0.908,130.036,"pop, Dance/Electronic"
213760,TRUE,2003,57,0.751,0.84,6,-4.855,1,0.349,0.367,0,0.0916,0.801,99.057,"hip hop, pop"
253720,FALSE,2002,58,0.837,0.885,6,-3.914,0,0.182,0.103,0,0.0666,0.694,95.313,hip hop
260333,FALSE,2002,67,0.53,0.768,7,-5.611,1,0.0284,0.00385,0,0.103,0.374,148.095,"pop, rock, metal"
294693,FALSE,2002,60,0.733,0.521,3,-3.657,0,0.0457,0.107,0,0.0692,0.525,112.913,"hip hop, pop, R&B"
288333,FALSE,2002,73,0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,pop
199320,FALSE,2003,57,0.447,0.636,5,-5.08,1,0.0278,0.254,9.25e-5,0.11,0.376,105.678,pop
226053,FALSE,2003,60,0.612,0.735,8,-5.074,0,0.0282,0.00202,0.00118,0.328,0.783,126.326,"rock, pop"
218760,FALSE,2003,48,0.638,0.54,0,-6.849,1,0.0473,0.506,0,0.157,0.352,143.772,"pop, R&B"
281240,TRUE,2002,56,0.714,0.862,6,-5.531,1,0.286,0.0305,0,0.0884,0.887,92.849,hip hop
307879,FALSE,2002,79,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97,"rock, pop"
249293,NA,2002,54,0.649,0.718,7,-4.984,0,0.0594,0.00676,4.26e-6,0.174,0.477,79.993,"hip hop, pop, R&B"
263226,TRUE,2002,70,0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,"hip hop, pop, R&B"
209120,FALSE,2003,65,0.71,0.797,4,-3.006,0,0.0582,0.408,0,0.16,0.849,94.998,"hip hop, pop, R&B"
181826,NA,2002,67,0.747,0.904,9,-2.623,1,0.0803,0.046,0.106,0.203,0.846,118.877,pop
293960,FALSE,2002,75,0.614,0.568,7,-5.477,0,0.0276,0.00797,0,0.0997,0.516,107.849,"rock, metal"
232506,NA,2002,61,0.757,0.78,1,-5.038,1,0.319,0.0811,0,0.113,0.59,97.917,"hip hop, pop"
245773,TRUE,2002,55,0.649,0.536,5,-8.804,0,0.132,0.492,0,0.184,0.513,78.935,"pop, R&B"
254466,FALSE,2002,60,0.701,0.669,1,-5.265,1,0.107,0.271,0,0.158,0.446,83.066,"hip hop, pop, R&B"
242773,FALSE,2003,64,0.618,0.552,8,-6.863,1,0.0981,0.176,0,0.252,0.586,81.975,"pop, R&B"
240040,FALSE,2003,44,0.512,0.525,5,-6.823,1,0.0401,0.327,3.3e-6,0.081,0.294,169.951,pop
267933,TRUE,2002,63,0.758,0.957,7,-2.281,1,0.0357,0.039,0,0.133,0.966,111.121,hip hop
314400,TRUE,2003,61,0.81,0.791,7,-5.909,1,0.181,0.0893,0,0.0838,0.948,153.067,"hip hop, pop, R&B"
223973,NA,2003,61,0.646,0.6,9,-6.569,1,0.458,0.231,0,0.0794,0.811,192.082,"hip hop, pop, R&B"
214773,FALSE,2003,47,0.656,0.615,11,-6.359,0,0.137,0.0769,4.15e-4,0.0706,0.592,175.943,"pop, R&B"
278693,NA,2002,61,0.769,0.646,1,-6.653,1,0.199,0.0566,0,0.406,0.433,90.079,"hip hop, pop, R&B"
228706,FALSE,2002,63,0.256,0.788,6,-5.263,0,0.0403,0.0298,0,0.707,0.429,80.718,"pop, rock"
234000,TRUE,2003,66,0.871,0.597,5,-4.932,0,0.0464,0.126,1.13e-4,0.0638,0.635,125.999,"hip hop, pop"
295773,TRUE,2003,67,0.546,0.538,7,-7.886,0,0.0523,0.233,0,0.118,0.58,182.12,"hip hop, pop, R&B"
201373,FALSE,2003,61,0.397,0.903,2,-4.577,1,0.0457,0.00575,1.6e-6,0.362,0.556,151.551,"rock, pop"
257026,FALSE,2002,58,0.688,0.538,10,-7.608,1,0.0292,0.504,0,0.111,0.27,119.998,pop
190173,FALSE,2002,68,0.62,0.93,1,-3.685,1,0.0374,4.3e-4,0,0.0686,0.609,106.22,"rock, metal"
202013,FALSE,2003,63,0.496,0.819,5,-5.656,0,0.0444,0.0479,2.15e-4,0.177,0.317,100.215,"hip hop, R&B"
219826,FALSE,2003,74,0.489,0.649,9,-5.11,1,0.0336,6.03e-4,0.713,0.101,0.77,158.009,rock
223066,FALSE,2002,70,0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,pop
214733,FALSE,2003,55,0.641,0.445,6,-8.674,1,0.0368,0.145,0,0.108,0.383,81.931,pop
250373,FALSE,2004,81,0.894,0.791,2,-4.699,1,0.112,0.0183,0,0.0388,0.583,105.018,"hip hop, pop, R&B"
206200,FALSE,2002,77,0.712,0.862,5,-4.612,0,0.0378,0.0525,0,0.093,0.809,95.051,pop
198800,FALSE,2003,81,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,pop
235213,FALSE,2003,80,0.727,0.974,4,-2.261,0,0.0664,0.103,5.32e-4,0.174,0.965,79.526,"hip hop, pop"
232800,FALSE,2003,79,0.472,0.671,4,-4.649,1,0.029,0.0129,0,0.159,0.0681,82.952,"pop, rock, metal"
257426,FALSE,2004,65,0.663,0.746,2,-3.567,0,0.0321,0.0697,0,0.0929,0.325,102.847,pop
192600,FALSE,2004,11,0.857,0.801,0,-6.499,1,0.0618,0.332,1.2e-6,0.0789,0.753,96.009,latin
217733,FALSE,2004,53,0.785,0.799,11,-2.208,0,0.126,0.117,0,0.292,0.797,104.923,"hip hop, pop"
215431,FALSE,2004,56,0.809,0.965,0,-3.947,1,0.0427,0.177,0,0.0577,0.672,130.103,pop
247426,TRUE,2004,67,0.783,0.916,1,-3.344,1,0.415,0.11,0,0.0746,0.695,95.321,hip hop
212266,FALSE,1999,56,0.598,0.868,0,-4.552,1,0.0373,0.00908,0,0.279,0.47,99.848,pop
221226,FALSE,2004,60,0.676,0.948,5,-2.557,1,0.0628,0.0509,8.19e-6,0.384,0.731,136.027,"pop, R&B"
186306,FALSE,2004,56,0.601,0.621,6,-5.576,0,0.0434,0.0374,1.75e-6,0.188,0.278,94.547,"hip hop, pop, R&B"
257920,FALSE,2003,68,0.6,0.796,2,-4.481,1,0.0275,1.09e-4,5.2e-5,0.484,0.75,105.991,metal
236520,FALSE,2004,59,0.797,0.502,10,-3.925,0,0.0968,0.0154,0,0.1,0.385,106.997,"hip hop, pop"
208600,FALSE,2003,63,0.735,0.466,6,-8.65,0,0.0857,0.239,6.24e-6,0.102,0.643,99.973,"pop, R&B"
185586,FALSE,2003,81,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,"rock, metal"
187280,TRUE,2004,61,0.759,0.825,8,-4.289,1,0.22,0.0923,5.7e-4,0.24,0.429,94.857,"hip hop, pop"
235066,TRUE,2004,16,0.818,0.579,7,-4.475,1,0.101,0.023,0,0.107,0.354,89.987,pop
298773,TRUE,2004,73,0.851,0.849,1,-3.383,0,0.0828,0.497,2.05e-6,0.116,0.844,120.014,"hip hop, pop, rock"
190493,FALSE,2004,42,0.802,0.672,7,-4.971,1,0.0847,0.0775,0,0.136,0.619,96.525,"hip hop, pop, R&B"
257333,FALSE,2016,66,0.833,0.515,11,-5,0,0.0462,0.347,0.00156,0.116,0.4,97.007,pop
242013,FALSE,2004,61,0.814,0.899,1,-5.958,1,0.0637,0.00727,0.219,0.0979,0.545,119.011,"pop, R&B"
171360,FALSE,2004,72,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00115,0.839,0.447,126.342,"pop, Dance/Electronic"
223000,FALSE,2004,67,0.826,0.647,5,-6.306,0,0.0491,0.0277,1.52e-6,0.298,0.872,102.017,"pop, R&B"
206106,TRUE,2003,63,0.97,0.72,1,-3.347,0,0.149,0.0369,3.89e-4,0.326,0.962,107.17,"pop, R&B, Dance/Electronic"
267320,FALSE,2004,56,0.718,0.786,0,-5.76,1,0.0284,0.0114,2.5e-5,0.0745,0.465,99.916,"hip hop, pop, R&B"
205973,FALSE,2004,63,0.562,0.865,7,-6.476,0,0.0922,2.06e-5,0.591,0.219,0.35,124.047,rock
265826,FALSE,2004,57,0.805,0.754,10,-6.825,0,0.0394,0.0884,1.77e-6,0.117,0.88,128.429,set()
213893,FALSE,2004,53,0.749,0.938,10,-4.423,0,0.118,0.0127,1.96e-6,0.103,0.619,111.014,pop
